fsid,tractfp,arealotacres,areabuilding,bedroomscount,yearbuilt,unitscount,beachprox,fld_zone,near_golf,singfam,x,y
240472114186,24047950400,0.0385675,2135,0,2015,0,1,X,0,1,-75.102832448223,38.3367815850735
240472114187,24047950400,0.0482094,2135,0,2015,0,1,X,0,1,-75.1029355225214,38.3367847989391
240472114188,24047950400,0.0482094,2543,0,2015,0,1,X,0,1,-75.1017178078881,38.3367714937283
240472114189,24047950400,0.1495868,7500,0,2014,0,1,X,0,0,-75.1033435222126,38.3367586359904
240472114190,24047950400,0.0385675,2135,0,2015,0,1,X,0,1,-75.1017687652259,38.3368335841918
240472114191,24047950400,0.0482094,2543,0,2015,0,1,X,0,1,-75.103210855003,38.3369506049423
240472114192,24047950400,0.0483012,2471,0,2015,0,1,X,0,1,-75.1018250926342,38.3369022175564
240472114193,24047950400,0.0385675,2543,0,2015,0,1,X,0,1,-75.1032082566841,38.3370245113834
240472114195,24047950400,0.0116391,507,0,2005,0,1,AE,0,0,-75.1026939610679,38.33706095556
240472114196,24047950400,0.0116391,507,0,2005,0,1,AE,0,0,-75.1026291385771,38.3370598942605
240472114208,24047950400,0.011685,509,0,2005,0,1,AE,0,0,-75.1020227618703,38.3370563767347
240472114211,24047950400,0.0115932,505,0,2005,1,1,AE,0,0,-75.1018881853822,38.3370557755926
240472114213,24047950400,0.0116162,506,0,2005,0,1,AE,0,0,-75.10178643038,38.3370557119132
240472114214,24047950400,0.011685,509,0,2005,0,1,AE,0,0,-75.1015222512704,38.337051384371
240472114215,24047950400,0.011685,509,0,2005,0,1,AE,0,0,-75.1014873954227,38.3370508133492
240472114216,24047950400,0.0107897,470,0,2005,0,1,AE,0,0,-75.1012313058057,38.3370482197864
240472114217,24047950400,0.0107897,470,0,2005,0,1,AE,0,0,-75.1011964499618,38.337047648677
240472114218,24047950400,0.0114555,499,0,2005,0,1,AE,0,0,-75.1017195312297,38.3370562191069
240472114219,24047950400,0.0114555,499,0,2005,0,1,AE,0,0,-75.1016846753781,38.3370556481444
240472114220,24047950400,0.0115932,505,0,2005,0,1,AE,0,0,-75.1016218872751,38.3370546196062
240472114221,24047950400,0.0115473,503,0,2005,0,1,AE,0,0,-75.1014204962748,38.3370513203703
240472114222,24047950400,0.0115473,503,0,2005,0,1,AE,0,0,-75.1013856404279,38.3370507493179
240472114223,24047950400,0.0109504,477,0,2005,0,1,AE,0,0,-75.1013228477592,38.3370497205427
240472114227,24047950400,0.0385675,2543,0,2015,0,1,X,0,1,-75.1032058915729,38.3370917879125
240472114228,24047950400,0.0385675,2543,0,2015,0,1,X,0,1,-75.1032035262066,38.3371590642106
240472114233,24047950400,0.0117539,512,0,2005,0,1,AE,0,0,-75.1025289617405,38.3372313709413
240472114238,24047950400,0.011685,509,0,2005,0,1,AE,0,0,-75.1022906375938,38.337229071513
240472114240,24047950400,0.0115702,504,0,2005,0,1,AE,0,0,-75.1022237382857,38.3372295789978
240472114241,24047950400,0.0115702,504,0,2005,0,1,AE,0,0,-75.102188882346,38.3372290081869
240472114242,24047950400,0.0116391,507,0,2005,0,1,AE,0,0,-75.1021220253378,38.337227913288
240472114243,24047950400,0.0121212,528,0,2005,0,1,AE,0,0,-75.1020871693998,38.3372273424465
240472114244,24047950400,0.0482094,2543,0,2015,0,1,X,0,1,-75.1032006542298,38.3372407569013
240472114245,24047950400,0.0123049,536,0,2005,0,1,AE,0,0,-75.1020258221575,38.3372487790746
240472114246,24047950400,0.0110882,483,0,2005,0,1,AE,0,0,-75.1019909662101,38.3372482082042
240472114250,24047950400,0.0103306,450,0,2005,0,1,AE,0,0,-75.1018119081658,38.3372468784456
240472114251,24047950400,0.0103994,453,0,2005,0,1,AE,0,0,-75.1017572562448,38.3372459832513
240472114255,24047950400,0.0104683,456,0,2005,0,1,AE,0,0,-75.1015761215242,38.3372462221299
240472114257,24047950400,0.0103994,453,0,2005,0,1,AE,0,0,-75.1014845792914,38.3372447224743
240472114261,24047950400,0.0104683,456,0,2005,0,1,AE,0,0,-75.101213980209,38.3372418911821
240472114265,24047950400,0.0104454,455,0,2005,0,1,AE,0,0,-75.1011223956666,38.337241993565
240472114266,24047950400,0.0104454,455,0,2005,0,1,AE,0,0,-75.1010875397296,38.3372414224229
240472114267,24047950400,0.0104454,455,0,2005,0,1,AE,0,0,-75.1009980318862,38.3372399557181
240472114271,24047950400,0.0105142,458,0,2005,0,1,AE,0,0,-75.1008176029911,38.3372382036824
240472114281,24047950400,0.009596,418,0,2005,0,1,AE,0,0,-75.1003066219078,38.3372322379417
240472114282,24047950400,0.0111111,484,0,2005,0,1,AE,0,0,-75.100271765982,38.3372316665543
240472114285,24047950400,0.0104454,455,0,2005,0,1,AE,0,0,-75.100127721973,38.3372305098953
240472114286,24047950400,0.0104454,455,0,2005,0,1,AE,0,0,-75.1000928660494,38.3372299384541
240472114290,24047950400,0.0104454,455,0,2005,0,1,AE,0,0,-75.0999109094212,38.3372281599597
240472114291,24047950400,0.0103535,451,0,2005,0,1,AE,0,0,-75.0998540390546,38.3372272274935
240472114292,24047950400,0.0103535,451,0,2005,0,1,AE,0,0,-75.0998191831349,38.33722665597
240472114293,24047950400,0.0103076,449,0,2005,0,1,AE,0,0,-75.0997660294554,38.3372263412691
240472114294,24047950400,0.0118457,516,0,2005,1,1,AE,0,0,-75.0997311735368,38.3372257697191
240472114303,24047951500,0.2337925,1658,0,2007,0,0,X,0,1,-75.5515514298568,38.0542199852937
240472114305,24047951500,0.1935262,1614,0,2007,0,0,X,0,1,-75.5509297855833,38.0543354460565
240472114306,24047951500,0.2257805,1694,0,2007,1,0,X,0,1,-75.5504334023869,38.0543551070593
240472114307,24047951500,0.1790634,1634,0,2007,0,0,X,0,1,-75.5516057307252,38.054405086858
240472114308,24047951500,0.2580349,1863,0,2007,1,0,X,0,1,-75.5497925164298,38.0544867608904
240472114309,24047951500,0.2528466,1638,0,2007,0,0,X,0,1,-75.5509843138201,38.0545214407452
240472114311,24047951500,0.2129017,1400,0,2007,0,0,X,0,1,-75.5517192176268,38.0547425065012
240472114313,24047951500,0.1551882,1400,0,2007,0,0,X,0,1,-75.5517641391778,38.0549081778187
240472114355,24047951400,32.8800046,6815,0,2013,1,0,X,0,0,-75.4450444358703,38.1655779125947
240472114362,24047950400,0.0444215,2938,0,2007,0,1,X,0,0,-75.1025439625105,38.3375986151786
240472114363,24047950400,0.0516758,2460,0,2013,0,1,X,0,1,-75.1029675397486,38.3376227340935
240472114364,24047950400,0.0371212,2260,0,2007,0,1,X,0,0,-75.1024883060786,38.3376581549501
240472114365,24047950400,0.0418503,2160,0,2013,0,1,X,0,1,-75.1030334847664,38.3376838352171
240472114366,24047950400,0.0371212,2260,0,2007,0,1,X,0,0,-75.1024376434727,38.337712352094
240472114369,24047950400,0.0371212,2260,0,2007,0,1,X,0,0,-75.1023869812672,38.3377665493233
240472114372,24047950400,0.0502525,2938,0,2007,0,1,X,0,0,-75.1023231270774,38.3378283536695
240472114374,24047950400,0.0415519,2460,0,2016,0,1,X,0,1,-75.1036423054381,38.3378737402233
240472114375,24047950400,0.0325987,2160,0,2016,0,1,X,0,1,-75.1037321614302,38.3378951381271
240472114376,24047950400,0.0530303,2938,0,2006,0,1,X,0,0,-75.1041381082628,38.3379519089399
240472114377,24047950400,0.0497016,2160,0,2016,0,1,X,0,1,-75.103831477705,38.3379187892057
240472114378,24047950400,0.0371212,2260,0,2006,0,1,X,0,0,-75.1041282502493,38.3380332600396
240472114379,24047950400,0.0504821,2938,0,2007,0,1,X,0,0,-75.1022740656274,38.337957965944
240472114380,24047950400,0.0371212,2260,0,2007,0,1,X,0,0,-75.1023359687857,38.3380215099852
240472114381,24047950400,0.0371212,2260,0,2006,0,1,X,0,0,-75.1041201318638,38.3381002575313
240472114383,24047950400,0.0497016,2460,0,2013,0,1,X,0,1,-75.1025581166208,38.3380947295189
240472114385,24047950400,0.0325987,2160,0,2013,0,1,X,0,1,-75.1027366433918,38.3381080328297
240472114386,24047950400,0.0415519,2160,0,2013,0,1,X,0,1,-75.1028300972652,38.3381149967294
240472114387,24047950400,0.0497016,2160,0,2016,0,1,X,0,1,-75.1029423328552,38.3381187181811
240472114388,24047950400,0.0530303,2938,0,2006,0,1,X,0,0,-75.1041102737617,38.3381816117275
240472114389,24047950400,0.0325987,2160,0,2016,0,1,X,0,1,-75.1030456326019,38.3381264157249
240472114390,24047950400,0.0325987,2160,0,2016,0,1,X,0,1,-75.1031307033275,38.3381327546689
240472114391,24047950400,0.0325987,2160,0,2016,0,1,X,0,1,-75.1032157740682,38.3381390935505
240472114392,24047950400,0.0415519,2160,0,2016,0,1,X,0,1,-75.1033092280134,38.3381460570536
240472114394,24047950400,0.0325987,2160,0,2016,0,1,X,0,1,-75.1035312638506,38.3381713191658
240472114398,24047950400,0.0444215,2938,0,2006,0,1,X,0,0,-75.1040970338231,38.3382946853913
240472114399,24047950400,0.0371212,2260,0,2006,0,1,X,0,0,-75.1040881151875,38.3383682854723
240472114400,24047950400,0.0371212,2260,0,2006,0,1,X,0,0,-75.1040799967715,38.3384352829085
240472114401,24047950400,0.0371212,2260,0,2006,0,1,X,0,0,-75.1040718782838,38.338502280847
240472114402,24047950400,0.0478421,2174,0,2013,0,1,X,0,1,-75.1029743510848,38.3384880688485
240472114403,24047950400,0.0325987,2160,0,2013,0,1,X,0,1,-75.1030742136857,38.3385038345766
240472114404,24047950400,0.0325987,2160,0,2013,0,1,X,0,1,-75.1031592848605,38.3385101734997
240472114405,24047950400,0.0415748,2174,0,2013,0,1,X,0,1,-75.1032625834787,38.3385178703471
240472114406,24047950400,0.0530303,2938,0,2006,0,1,X,0,0,-75.1040620200315,38.3385836351036
240472114407,24047950400,0.0530303,2938,0,2007,0,1,X,0,0,-75.1033865460748,38.3385456292316
240472114408,24047950400,0.0371212,2260,0,2007,0,1,X,0,0,-75.1034800025448,38.3385525926456
240472114409,24047950400,0.0371212,2260,0,2007,0,1,X,0,0,-75.1035650735004,38.3385589314667
240472114410,24047950400,0.0371212,2260,0,2007,0,1,X,0,0,-75.1036501447562,38.3385652697869
240472114411,24047950400,0.0444215,2938,0,2007,0,1,X,0,0,-75.1037534435884,38.3385729662283
240472114412,24047950400,0.0530303,2938,0,2006,0,1,X,0,0,-75.1040468732948,38.3387086303268
240472114413,24047950400,0.0371212,2260,0,2006,0,1,X,0,0,-75.1040370150268,38.3387899832195
240472114414,24047950400,0.0371212,2260,0,2006,0,1,X,0,0,-75.1040288961954,38.3388569811238
240472114415,24047950400,0.0496786,2938,0,2006,0,1,X,0,0,-75.1040250790301,38.3389361497701
240472114428,24047951400,70.4100092,1316,0,1930,1,0,X,0,0,-75.5624842849994,38.2671861013543
240472114438,24047951400,2.2100092,2136,0,2009,1,0,X,0,1,-75.5498807306014,38.2668856797203
240472114446,24047951300,1.9300046,1421,0,1974,1,0,X,0,1,-75.3835998529531,38.1661417749342
240472114448,24047951300,0.8184114,1290,0,1940,1,0,X,0,1,-75.3827010270929,38.1665926682608
240472114449,24047951300,0.6794077,1000,0,1940,1,0,X,0,1,-75.3824149499254,38.1663077717202
240472114501,24047951500,1.9899908,1488,0,1930,1,0,X,0,1,-75.5685167568219,38.0071970522693
240472114506,24047950800,4.2399908,1430,0,1930,1,0,X,0,0,-75.2402768319257,38.3756431459066
240472114528,24047950900,5.4899908,2966,0,2008,0,0,X,0,1,-75.2274485680788,38.2727446623853
240472114529,24047950700,188.2,12970,0,1991,1,1,X,1,0,-75.1770852969118,38.3986173962772
240472114530,24047951400,17.2,2128,0,1981,1,0,X,0,1,-75.4837925485594,38.2250660436313
240472114535,24047951400,3.9699954,952,0,1990,1,0,X,0,1,-75.4802464542841,38.227282341027
240472114539,24047951200,2,1035,0,1900,1,0,X,0,1,-75.3005796205249,38.1984265691594
240472114541,24047951200,2.1199954,1630,0,2007,0,0,X,0,1,-75.3018150574373,38.1962777704195
240472114542,24047951200,0.8899908,928,0,1966,1,0,X,0,1,-75.303012897843,38.1968519216613
240472114559,24047951400,2.0699954,1768,0,2005,0,0,X,0,1,-75.4711770360578,38.0706912637178
240472114578,24047951500,5.8699954,1796,0,1900,1,0,X,0,1,-75.6046383650366,38.0187283143693
240472114585,24047951500,10,1064,0,2003,1,0,X,0,0,-75.6074655659294,38.0215213241954
240472114595,24047951500,76.9899908,832,0,1940,1,1,X,0,0,-75.6119570494019,38.0118939018843
240472114599,24047950800,4.8300046,2136,0,1940,1,0,X,0,0,-75.2279500538597,38.4448570167585
240472114603,24047950800,5.6,2236,0,1986,1,0,X,0,1,-75.3202914517033,38.4285824748689
240472114611,24047950800,2.1300046,2148,0,2015,0,0,X,0,1,-75.1464791316843,38.4199231837301
240472114612,24047950800,5,924,0,1989,1,0,X,0,1,-75.1475842749617,38.4200992744509
240472114626,24047950800,4.4,3240,0,2009,1,0,X,0,0,-75.2188052306072,38.4204992407526
240472114630,24047950800,4.5600092,3108,0,1910,1,0,X,0,1,-75.2276126258094,38.3935621109961
240472114634,24047950800,4.8399908,34342,0,1970,0,0,X,0,0,-75.2138360710292,38.3981089152375
240472114637,24047950800,2.5,784,0,1990,1,0,X,0,1,-75.2521678937207,38.4155916257414
240472114638,24047950800,1,1008,0,1986,1,0,X,0,1,-75.2526712168383,38.4163287900778
240472114640,24047950800,27.4,2244,0,2012,1,0,X,0,0,-75.2538200169768,38.4147371578746
240472114643,24047950800,2.0199954,2069,0,2003,1,0,X,0,1,-75.2755575239967,38.3825254486363
240472114644,24047950800,32.1300046,728,0,1985,1,0,X,0,0,-75.2791335731368,38.3815833034267
240472114682,24047951100,0.3899908,1643,0,1961,1,1,AE,0,0,-75.1584074068373,38.355989144568
240472114685,24047950800,2.0199954,1952,0,1971,0,0,X,1,1,-75.2363612193375,38.3497085625671
240472114687,24047950800,41.1199954,1952,0,1971,1,0,X,1,0,-75.2392879370323,38.3491748566618
240472114695,24047950800,16.9600092,1546,0,1900,1,0,X,0,0,-75.23451642337,38.4098176256375
240472114696,24047950800,8.5199954,960,0,1920,1,0,X,0,0,-75.2366542430021,38.4100196451228
240472114699,24047950800,8.0699954,2240,0,2004,1,0,X,1,1,-75.2717730934389,38.3356218514061
240472114715,24047950900,1.1199954,2061,0,2012,0,0,X,0,1,-75.2256078994904,38.2811474345634
240472114717,24047950900,2.3899908,4584,0,1989,1,0,X,0,1,-75.2251137767603,38.2799228159586
240472114726,24047951400,8.85,2825,0,2011,0,0,X,0,1,-75.5649761288921,38.2751626836653
240472114727,24047951400,25.6100092,3041,0,2011,0,0,X,0,1,-75.5628834862568,38.2744333906593
240472114729,24047951400,14.2800046,1581,0,2012,0,0,X,0,1,-75.5644587612722,38.2758414072512
240472114733,24047951400,42.1899908,1400,0,1920,1,0,X,0,0,-75.6035270858143,38.2609827110964
240472114736,24047951200,1,1728,0,2003,1,0,X,0,1,-75.3595292776152,38.1842011581204
240472114742,24047951200,102.7399908,5054,0,1920,1,0,X,0,0,-75.3527944910391,38.1929767274334
240472114749,24047951200,0.8099862,1200,0,1962,1,0,X,0,1,-75.4355418424056,38.1991587819718
240472114754,24047951400,2.7699954,2460,0,2014,0,0,X,0,1,-75.5085757431339,38.0464258360007
240472114758,24047951200,1.0899908,1822,0,2008,0,0,X,0,1,-75.338516106169,38.1710814217006
240472114759,24047951200,12.8699954,1120,0,1976,1,0,X,0,0,-75.3379595875394,38.1718825301657
240472114760,24047951200,0.95,1162,0,1900,1,0,X,0,1,-75.3116915427697,38.1602447107677
240472114762,24047951200,19.5699954,1598,0,1991,1,0,X,0,0,-75.3101481480281,38.1599300248141
240472114774,24047951200,1.8,1104,0,1972,1,0,X,0,1,-75.3620878179297,38.133998795629
240472114781,24047951400,2.4600092,2176,0,1920,1,0,X,0,1,-75.3995202563549,38.0928276960521
240472114788,24047951400,1,1225,0,1930,1,0,X,0,1,-75.3981807669379,38.0933147817598
240472114791,24047951400,2,2520,0,2009,0,0,X,0,1,-75.4052250700598,38.0875970460807
240472114792,24047951400,5.65,2520,0,2009,1,0,X,0,1,-75.4042094778856,38.0885153893492
240472114794,24047951400,0.7227043,2059,0,1978,1,0,A,0,1,-75.4993135527991,38.0926721596588
240472114798,24047951400,1.0100092,982,0,1940,1,0,X,0,1,-75.4968508922833,38.0932520790388
240472114802,24047951400,2.3199954,1056,0,2009,1,0,X,0,1,-75.5152308493653,38.092092852905
240472114813,24047951400,2.6,1188,0,2014,1,0,X,0,1,-75.4629853400378,38.0680206464117
240472114824,24047951400,33.3899908,1736,0,1981,1,0,X,0,0,-75.5011452779147,38.0625366625976
240472114842,24047950800,26,2108,0,2010,1,0,X,1,0,-75.2436255539132,38.3357309507243
240472114848,24047951200,15.7199954,1814,0,1930,1,0,X,0,0,-75.2817812970084,38.2550297490066
240472114849,24047951200,0.2066116,1109,0,1941,1,0,X,0,1,-75.2832248961675,38.2528287146004
240472114858,24047950900,1.0100092,1717,0,2012,1,0,X,0,1,-75.2204684902102,38.2784191006264
240472114861,24047950900,1.0699954,1344,0,1975,1,0,X,0,1,-75.2208696385156,38.2788953713282
240472114863,24047950900,3.1199954,1380,0,1930,1,0,X,0,1,-75.2215126428541,38.280438373192
240472114868,24047950800,0.3099862,1521,0,2011,1,0,X,0,1,-75.2247859286184,38.3323766870551
240472114870,24047950800,0.2300046,1595,0,2016,1,0,X,0,1,-75.2242835686024,38.3326620290307
240472114871,24047950800,0.2300046,2535,0,2004,1,0,X,0,1,-75.2240602314082,38.3327936759522
240472114872,24047950800,0.2300046,1543,0,2016,1,0,X,0,1,-75.2238369628039,38.3329253276971
240472114876,24047950800,0.25,1605,0,2004,1,0,X,0,1,-75.2234043469123,38.3332090280388
240472114879,24047950800,0,1928,0,2009,0,0,X,0,0,-75.2257743179285,38.3337231332548
240472114880,24047950800,0,1858,0,2009,0,0,X,0,0,-75.2258111617772,38.333791058149
240472114881,24047950800,0,1870,0,2009,0,0,X,0,0,-75.2258480060517,38.3338589829195
240472114882,24047950800,0,1740,0,2009,0,0,X,0,0,-75.2258848515992,38.333926907939
240472114883,24047950800,0,1936,0,2010,0,0,X,0,0,-75.2247539253143,38.3339534361435
240472114884,24047950800,0,1858,0,2009,0,0,X,0,0,-75.2259216960306,38.3339948325276
240472114885,24047950800,0,1939,0,2010,0,0,X,0,0,-75.2248138628021,38.3340102447637
240472114886,24047950800,0,1946,0,2009,0,0,X,0,0,-75.2259585409598,38.3340627567618
240472114887,24047950800,0,1939,0,2010,0,0,X,0,0,-75.2248738004705,38.3340670522659
240472114888,24047950800,0,2109,0,2010,0,0,X,0,0,-75.2249905614131,38.3341771451283
240472114891,24047950800,0,1858,0,2009,0,0,X,0,0,-75.226101170256,38.3343053589141
240472114893,24047950800,0,1870,0,2009,0,0,X,0,0,-75.226138015068,38.3343732835921
240472114896,24047950800,0,1728,0,2009,0,0,X,0,0,-75.2262117061219,38.3345091330154
240472114897,24047950800,0,1928,0,2009,0,0,X,0,0,-75.2262485515885,38.3345770571571
240472114898,24047950800,0.8659091,1470,0,1920,1,0,X,0,1,-75.2236507546466,38.3341521705182
240472114901,24047950800,1.5,2924,0,1920,1,0,X,0,1,-75.223982917495,38.3343537221425
240472114908,24047950800,0,1858,0,2009,0,0,X,0,0,-75.2255883932713,38.3348447774561
240472114909,24047950800,0,1946,0,2009,0,0,X,0,0,-75.2255025988997,38.3348746005563
240472114910,24047950800,0.9,1930,0,1920,1,0,X,0,1,-75.2245026974877,38.3346732874089
240472114911,24047950800,0,2255,0,2007,0,0,X,0,0,-75.2251928722517,38.3350490796712
240472114931,24047951400,1,1892,0,1930,1,0,X,0,1,-75.3842808131287,38.0480159192962
240472114980,24047950900,12.7800046,1885,0,1950,2,0,X,0,0,-75.2225468245128,38.2838861471835
240472114982,24047950900,13.5199954,2520,0,1979,1,0,X,0,0,-75.2191991525403,38.2859911868459
240472114987,24047950900,7.65,2884,0,2004,1,0,X,0,1,-75.2199833913542,38.2923975773543
240472114990,24047950900,0.7599862,744,0,1952,1,0,X,0,1,-75.2184442383305,38.2930319426769
240472114991,24047950900,3.1699954,2052,0,1999,1,0,X,0,1,-75.2196026770333,38.2915571283763
240472114992,24047950900,3.8399908,1204,0,1925,1,0,X,0,1,-75.2195328082452,38.2912108548146
240472114999,24047950900,51.3699954,1152,0,1974,0,0,X,0,0,-75.2048185656611,38.3014216043555
240472115000,24047950900,33.8,1344,0,2005,1,0,X,0,1,-75.208173457729,38.288947507131
240472115001,24047950900,8,1488,0,2006,0,0,X,0,1,-75.2080709085627,38.301256666722
240472115004,24047950800,2.1300046,1232,0,1979,1,1,X,0,1,-75.1371568234751,38.4497764628838
240472115006,24047950800,11.8100092,2382,0,1920,1,0,X,0,1,-75.2096393575818,38.4455002723119
240472115011,24047950900,25.9399908,1606,0,1934,1,0,X,0,0,-75.2003920309133,38.3527093785084
240472115012,24047950900,23,3446,0,1987,1,0,X,1,1,-75.2042004260973,38.3544388711574
240472115013,24047950800,2.35,3039,0,2012,0,0,X,0,1,-75.2116571462289,38.444366843748
240472115015,24047950800,3.5600092,1536,0,1930,1,0,X,0,1,-75.212207888211,38.4453166714251
240472115021,24047950800,30.2300046,1928,0,1993,1,0,X,0,0,-75.2458221069956,38.4267572702121
240472115027,24047950800,25.6199954,1758,0,1920,1,0,X,0,0,-75.289908208795,38.3330738399007
240472115053,24047951100,1.4699954,3123,0,2007,1,1,X,0,1,-75.1500042822219,38.3569126703017
240472115055,24047951100,0.9199954,2717,0,2008,1,1,AE,0,1,-75.1512086251927,38.3563228098448
240472115058,24047951100,1.1,1890,0,1970,1,1,AE,0,1,-75.1474600828342,38.3561555884194
240472115066,24047950900,1.0899908,1026,0,1941,1,0,X,1,1,-75.1993652632812,38.3591921923168
240472115067,24047950900,10.4399908,2610,0,1998,0,0,X,1,1,-75.2062138235856,38.3592198992958
240472115068,24047950900,5.0199954,1876,0,1977,1,0,X,1,1,-75.2056215086558,38.3604420530924
240472115069,24047950900,1,2494,0,1950,1,0,X,1,1,-75.2004189480106,38.3612171578593
240472115070,24047950900,4.9699954,1624,0,1940,0,0,X,1,1,-75.2050748204591,38.3608146841218
240472115071,24047950900,1.6,2520,0,1973,1,0,X,1,1,-75.2009143322329,38.3619708231725
